id,text,doc_id,paper_title,paper_structure,year,prev_text,prev_section,next_text,next_section,label,Comments
9969,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
7. Conclusions -- 1/8
==========================================================================================
In this work, we proposed a novel method for single layer token attribution analysis which incorporates the whole encoder layer, i.e., the attention block and the output layer normalization.",3171035,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,We showed that attention rollout does not perform well on the raw attention maps of language models fine-tuned on downstream tasks and that this problem can be resolved by utilizing attribution norms.,Related Work,"When aggregated across layers using the rollout method, our technique achieves quantitatively and qualitatively plausible results.",Conclusions,contribution,
9970,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
7. Conclusions -- 2/8
==========================================================================================
When aggregated across layers using the rollout method, our technique achieves quantitatively and qualitatively plausible results.",3171036,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"In this work, we proposed a novel method for single layer token attribution analysis which incorporates the whole encoder layer, i.e., the attention block and the output layer normalization.",Conclusions,"Our evaluation of different analysis methods provided evidence on roles played by individual components of the encoder layer, i.e., the vector norms, the residual connections, and the layer normalizations.",Conclusions,result,
9971,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
7. Conclusions -- 3/8
==========================================================================================
Our evaluation of different analysis methods provided evidence on roles played by individual components of the encoder layer, i.e., the vector norms, the residual connections, and the layer normalizations.",3171037,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"When aggregated across layers using the rollout method, our technique achieves quantitatively and qualitatively plausible results.",Conclusions,"Furthermore, our in-depth analysis suggested that the two layer normalizations in the encoder layer counteract each other; hence, it is important to couple them for an accurate analysis. ",Conclusions,result,
9972,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
7. Conclusions -- 4/8
==========================================================================================
Furthermore, our in-depth analysis suggested that the two layer normalizations in the encoder layer counteract each other; hence, it is important to couple them for an accurate analysis. ",3171038,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"Our evaluation of different analysis methods provided evidence on roles played by individual components of the encoder layer, i.e., the vector norms, the residual connections, and the layer normalizations.",Conclusions,"Additionally, using a newly proposed and improved version of Hidden Token Attribution, we demonstrated that encoder-based attribution analysis is more accurate when compared to other partial solutions in a single layer (local-level).",Conclusions,result,
9973,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
7. Conclusions -- 5/8
==========================================================================================
Additionally, using a newly proposed and improved version of Hidden Token Attribution, we demonstrated that encoder-based attribution analysis is more accurate when compared to other partial solutions in a single layer (local-level).",3171039,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"Furthermore, our in-depth analysis suggested that the two layer normalizations in the encoder layer counteract each other; hence, it is important to couple them for an accurate analysis. ",Conclusions,This is consistent with our global observations.,Conclusions,contribution#result,"""newly proposed and improved version of HTA"" = contribution ? alors que le ""we demonstrated..."" result?"
9974,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
7. Conclusions -- 6/8
==========================================================================================
This is consistent with our global observations.",3171040,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,"Additionally, using a newly proposed and improved version of Hidden Token Attribution, we demonstrated that encoder-based attribution analysis is more accurate when compared to other partial solutions in a single layer (local-level).",Conclusions,Quantifying global input token attribution based on our work can provide a meaningful explanation of the whole model's behavior.,Conclusions,,
9975,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
7. Conclusions -- 7/8
==========================================================================================
Quantifying global input token attribution based on our work can provide a meaningful explanation of the whole model's behavior.",3171041,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,This is consistent with our global observations.,Conclusions,"In future work, we plan to apply our global analysis method on various datasets and models, to provide valuable insights into model decisions and interpretability.     ",Conclusions,impact,
9976,"{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers
==========================================================================================
7. Conclusions -- 8/8
==========================================================================================
In future work, we plan to apply our global analysis method on various datasets and models, to provide valuable insights into model decisions and interpretability.     ",3171042,{G}lob{E}nc: Quantifying Global Token Attribution by Incorporating the Whole Encoder Layer in Transformers,"0. abstract
1. Introduction
2. 2021
3. Background
4. Methodology
5. Experiments
6. Related Work
7. Conclusions
",2022,Quantifying global input token attribution based on our work can provide a meaningful explanation of the whole model's behavior.,Conclusions,,,directions,
9977,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
0. abstract -- 1/9
==========================================================================================
Low-literate users with intellectual or developmental disabilities (IDD) and/or complex communication needs (CCN) require specific writing support.",546265,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,,,"We present a system that interactively supports fast and correct writing of a variant of Leichte Sprache (LS; German term for easy-toread German), slightly extended within and beyond the inner-sentential syntactic level.",abstract,background-AIC,
9978,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
0. abstract -- 2/9
==========================================================================================
We present a system that interactively supports fast and correct writing of a variant of Leichte Sprache (LS; German term for easy-toread German), slightly extended within and beyond the inner-sentential syntactic level.",546266,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,Low-literate users with intellectual or developmental disabilities (IDD) and/or complex communication needs (CCN) require specific writing support.,abstract,The system provides simple and intuitive dialogues for selecting options from a natural-language paraphrase generator.,abstract,contribution,
9979,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
0. abstract -- 3/9
==========================================================================================
The system provides simple and intuitive dialogues for selecting options from a natural-language paraphrase generator.",546267,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"We present a system that interactively supports fast and correct writing of a variant of Leichte Sprache (LS; German term for easy-toread German), slightly extended within and beyond the inner-sentential syntactic level.",abstract,"Moreover, it reminds the user to add text elements enhancing understandability, audience design, and text coherence.",abstract,contribution,
9980,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
0. abstract -- 4/9
==========================================================================================
Moreover, it reminds the user to add text elements enhancing understandability, audience design, and text coherence.",546268,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,The system provides simple and intuitive dialogues for selecting options from a natural-language paraphrase generator.,abstract,"In earlier development phases, the system was evaluated with different groups of substitute users.",abstract,contribution,
9981,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
0. abstract -- 5/9
==========================================================================================
In earlier development phases, the system was evaluated with different groups of substitute users.",546269,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Moreover, it reminds the user to add text elements enhancing understandability, audience design, and text coherence.",abstract,"Here, we report a case study with seven low-literate users with IDD.",abstract,,
9982,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
0. abstract -- 6/9
==========================================================================================
Here, we report a case study with seven low-literate users with IDD.",546270,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"In earlier development phases, the system was evaluated with different groups of substitute users.",abstract,1,abstract,outline-AIC,
9983,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
0. abstract -- 7/9
==========================================================================================
1",546271,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Here, we report a case study with seven low-literate users with IDD.",abstract,"They may be supported by rule-based validation tools (for LS, see, e.g., languagetool.org/de/leichtesprache/) or automatic text-simplification (cf.",abstract,error,
9984,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
0. abstract -- 8/9
==========================================================================================
They may be supported by rule-based validation tools (for LS, see, e.g., languagetool.org/de/leichtesprache/) or automatic text-simplification (cf.",546272,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,1,abstract,"Ebling et al., 2022; for English, see, e.g., paperswithcode.com/task/text-simplification)",abstract,contribution#error,
9985,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
0. abstract -- 9/9
==========================================================================================
Ebling et al., 2022; for English, see, e.g., paperswithcode.com/task/text-simplification)",546273,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"They may be supported by rule-based validation tools (for LS, see, e.g., languagetool.org/de/leichtesprache/) or automatic text-simplification (cf.",abstract,Recent studies report that more than 10 percent of German-speaking adults have low literacy skills (cf.,Introduction,contribution#error,
9986,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 1/26
==========================================================================================
Recent studies report that more than 10 percent of German-speaking adults have low literacy skills (cf.",546274,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Ebling et al., 2022; for English, see, e.g., paperswithcode.com/task/text-simplification)",abstract,"Anke Grotlüschen et al., 2020).",Introduction,background-AIC#error#rw,
9987,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 2/26
==========================================================================================
Anke Grotlüschen et al., 2020).",546275,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,Recent studies report that more than 10 percent of German-speaking adults have low literacy skills (cf.,Introduction,"People with intellectual and developmental disabilities (IDD) and/or complex communication needs (CCN) often belong to this group (Light et al., 2019;Grotlüschen and Buddeberg, 2020; hereafter referred to as the target group, or simply the users). ",Introduction,background-AIC#error#rw,
9988,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 3/26
==========================================================================================
People with intellectual and developmental disabilities (IDD) and/or complex communication needs (CCN) often belong to this group (Light et al., 2019;Grotlüschen and Buddeberg, 2020; hereafter referred to as the target group, or simply the users). ",546276,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Anke Grotlüschen et al., 2020).",Introduction,"Leichte Sprache (LS; easy-to-read German), a simplified variety of German, was developed for the target group as part of the plain language movement of the 2000s (cf.",Introduction,background-AIC#rw,
9989,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 4/26
==========================================================================================
Leichte Sprache (LS; easy-to-read German), a simplified variety of German, was developed for the target group as part of the plain language movement of the 2000s (cf.",546277,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"People with intellectual and developmental disabilities (IDD) and/or complex communication needs (CCN) often belong to this group (Light et al., 2019;Grotlüschen and Buddeberg, 2020; hereafter referred to as the target group, or simply the users). ",Introduction,"Inclusion Europe, 2009;BITV2.0, 2011, Netzwerk Leichte Sprache, 2013, or Bredel and Maaß, 2016). ",Introduction,background-AIC#error#rw,
9990,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 5/26
==========================================================================================
Inclusion Europe, 2009;BITV2.0, 2011, Netzwerk Leichte Sprache, 2013, or Bredel and Maaß, 2016). ",546278,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Leichte Sprache (LS; easy-to-read German), a simplified variety of German, was developed for the target group as part of the plain language movement of the 2000s (cf.",Introduction,"Inclusion necessitates technical assistance to barrier-free participation in all social spheres (Hirschberg and Lindmeier, 2013).",Introduction,background-AIC#error#rw,
9991,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 6/26
==========================================================================================
Inclusion necessitates technical assistance to barrier-free participation in all social spheres (Hirschberg and Lindmeier, 2013).",546279,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Inclusion Europe, 2009;BITV2.0, 2011, Netzwerk Leichte Sprache, 2013, or Bredel and Maaß, 2016). ",Introduction,"In the following, we investigate the extent to which natural language processing (NLP) can support the users while writing.",Introduction,background-AIC#rw,
9992,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 7/26
==========================================================================================
In the following, we investigate the extent to which natural language processing (NLP) can support the users while writing.",546280,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Inclusion necessitates technical assistance to barrier-free participation in all social spheres (Hirschberg and Lindmeier, 2013).",Introduction,"An increasing variety of writingsupport systems based on natural language generation (NLG) attract attention (for their prospects, see, e.g., Dale and Viethen, 2021; for approaches based on deep learning, see Otter et al., 2021).",Introduction,outline-AIC,
9993,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 8/26
==========================================================================================
An increasing variety of writingsupport systems based on natural language generation (NLG) attract attention (for their prospects, see, e.g., Dale and Viethen, 2021; for approaches based on deep learning, see Otter et al., 2021).",546281,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"In the following, we investigate the extent to which natural language processing (NLP) can support the users while writing.",Introduction,Adaptive behavior like automatically modifying the written text incurs the risk that usersdue to low-literacy-do not carefully check whether or not the changes express the intended meaning.,Introduction,background-AIC#rw,
9994,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 9/26
==========================================================================================
Adaptive behavior like automatically modifying the written text incurs the risk that usersdue to low-literacy-do not carefully check whether or not the changes express the intended meaning.",546282,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"An increasing variety of writingsupport systems based on natural language generation (NLG) attract attention (for their prospects, see, e.g., Dale and Viethen, 2021; for approaches based on deep learning, see Otter et al., 2021).",Introduction,Missing is a text base produced by the target group.,Introduction,background-AIC,
9995,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 10/26
==========================================================================================
Missing is a text base produced by the target group.",546283,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,Adaptive behavior like automatically modifying the written text incurs the risk that usersdue to low-literacy-do not carefully check whether or not the changes express the intended meaning.,Introduction,"In general, text in LS is produced by authors proficient in standard German 1 .",Introduction,background-AIC,
9996,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 11/26
==========================================================================================
In general, text in LS is produced by authors proficient in standard German 1 .",546284,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,Missing is a text base produced by the target group.,Introduction,"Thus, suggestions by the system that are automatically extracted from given LS text might not be perceived as helpful but irritating, let alone unintentionally patronizing.",Introduction,background-AIC,
9997,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 12/26
==========================================================================================
Thus, suggestions by the system that are automatically extracted from given LS text might not be perceived as helpful but irritating, let alone unintentionally patronizing.",546285,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"In general, text in LS is produced by authors proficient in standard German 1 .",Introduction,"In addition, interactions with the user pose additional challenges, such as designing an accessible interface (cf.",Introduction,background-AIC,
9998,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 13/26
==========================================================================================
In addition, interactions with the user pose additional challenges, such as designing an accessible interface (cf.",546286,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Thus, suggestions by the system that are automatically extracted from given LS text might not be perceived as helpful but irritating, let alone unintentionally patronizing.",Introduction,"Nganji and Nggada, 2011).",Introduction,background-AIC#error#rw,
9999,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 14/26
==========================================================================================
Nganji and Nggada, 2011).",546287,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"In addition, interactions with the user pose additional challenges, such as designing an accessible interface (cf.",Introduction,"In essence, supportive interaction patterns should not overtax the user. ",Introduction,background-AIC#error#rw,
10000,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 15/26
==========================================================================================
In essence, supportive interaction patterns should not overtax the user. ",546288,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Nganji and Nggada, 2011).",Introduction,"In the present paper, we describe EasyTalk for fast, correct and reader-centered writing in Extended Leichte Sprache (ELS; Harbusch and Steinmetz, 2022; ELS extends LS in several respects, for instance, with high frequent constructions from spoken German that incorporate the target group's ways of articulating their thoughts; for previous prototypes of EasyTalk, see Steinmetz and Harbusch, 2020;2021a/b).",Introduction,background-AIC,
10001,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 16/26
==========================================================================================
In the present paper, we describe EasyTalk for fast, correct and reader-centered writing in Extended Leichte Sprache (ELS; Harbusch and Steinmetz, 2022; ELS extends LS in several respects, for instance, with high frequent constructions from spoken German that incorporate the target group's ways of articulating their thoughts; for previous prototypes of EasyTalk, see Steinmetz and Harbusch, 2020;2021a/b).",546289,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"In essence, supportive interaction patterns should not overtax the user. ",Introduction,"On the sentential level, a natural-language paraphrase generator suggests correctly inflected word forms.",Introduction,contribution#outline-AIC#rw,
10002,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 17/26
==========================================================================================
On the sentential level, a natural-language paraphrase generator suggests correctly inflected word forms.",546290,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"In the present paper, we describe EasyTalk for fast, correct and reader-centered writing in Extended Leichte Sprache (ELS; Harbusch and Steinmetz, 2022; ELS extends LS in several respects, for instance, with high frequent constructions from spoken German that incorporate the target group's ways of articulating their thoughts; for previous prototypes of EasyTalk, see Steinmetz and Harbusch, 2020;2021a/b).",Introduction,It pursues the overall correctness and completeness of the sentence and provides the correct German word ordering. ,Introduction,background-AIC,
10003,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 18/26
==========================================================================================
It pursues the overall correctness and completeness of the sentence and provides the correct German word ordering. ",546291,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"On the sentential level, a natural-language paraphrase generator suggests correctly inflected word forms.",Introduction,"In order to improve textunderstandability and text-coherence over the entire text, EasyTalk reminds the user to add audi-ence-design features within a clause (Bell, 1984).",Introduction,background-AIC,
10004,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 19/26
==========================================================================================
In order to improve textunderstandability and text-coherence over the entire text, EasyTalk reminds the user to add audi-ence-design features within a clause (Bell, 1984).",546292,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,It pursues the overall correctness and completeness of the sentence and provides the correct German word ordering. ,Introduction,"The user is invited to clarify the discourse structure by adding connectors (inspired by Rhetorical-Structure Theory (RST); see Hovy, 1988 andMann andThompson, 1988), thus explicitly marking the relationship between the simple clauses.",Introduction,contribution#rw,
10005,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 20/26
==========================================================================================
The user is invited to clarify the discourse structure by adding connectors (inspired by Rhetorical-Structure Theory (RST); see Hovy, 1988 andMann andThompson, 1988), thus explicitly marking the relationship between the simple clauses.",546293,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"In order to improve textunderstandability and text-coherence over the entire text, EasyTalk reminds the user to add audi-ence-design features within a clause (Bell, 1984).",Introduction,(SVO order is mandatory in declarative main clauses of (E)LS). ,Introduction,contribution#rw,
10006,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 21/26
==========================================================================================
(SVO order is mandatory in declarative main clauses of (E)LS). ",546294,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"The user is invited to clarify the discourse structure by adding connectors (inspired by Rhetorical-Structure Theory (RST); see Hovy, 1988 andMann andThompson, 1988), thus explicitly marking the relationship between the simple clauses.",Introduction,"In the following, we first summarize the state of the art in writing-support systems.",Introduction,background-AIC,
10007,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 22/26
==========================================================================================
In the following, we first summarize the state of the art in writing-support systems.",546295,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,(SVO order is mandatory in declarative main clauses of (E)LS). ,Introduction,"Then, we outline EasyTalk's mechanisms for supporting textproduction both within and between sentences.",Introduction,outline-AIC,
10008,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 23/26
==========================================================================================
Then, we outline EasyTalk's mechanisms for supporting textproduction both within and between sentences.",546296,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"In the following, we first summarize the state of the art in writing-support systems.",Introduction,"In Section 4, we report the results of a case study we recently conducted with seven users from the target group.",Introduction,outline-AIC,
10009,"A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment
==========================================================================================
1. Introduction -- 24/26
==========================================================================================
In Section 4, we report the results of a case study we recently conducted with seven users from the target group.",546297,A text-writing system for Easy-to-Read {G}erman evaluated with low-literate users with cognitive impairment,"0. abstract
1. Introduction
2. Writing support systems for users with IDD and/or CCN
3. Text-writing assistance by EasyTalk
4. Evaluation
5. Conclusions
",2022,"Then, we outline EasyTalk's mechanisms for supporting textproduction both within and between sentences.",Introduction,"The results are compared with observations from earlier evaluations with other user groups, in particular with L2 learners of German.",Introduction,background-AIC,
