text,doc_id,paper_title,paper_structure,year,prev_text,prev_section,next_text,next_section,label
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 6/24
==========================================================================================
0. Combining Quality and Coverage -- 2/9
------------------------------------------------------------------------------------------
In addition, an overall coverage estimate (E) is provided by the human annotator, the proportion of the corresponding model summary or collective model units (MUs) expressed overall by a given peer summary.",1862690,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"In DUC-2004(Over et al., 2007), human annotations used to compute summary coverage are carried out by identification of matching peer units (PUs), the units in a peer summary that express content of the corresponding model summary.",Combining Quality and Coverage,"Human coverage scores (CS) are computed by combining Matching PUs with coverage estimates as follows: CS = |M atching P U s| • E |M U s| In addition to annotations used to compute human coverage scores, human assessors were asked to rate the linguistic quality of summaries under 7 different criteria, providing ratings from A to E, with A denoting highest and E least quality rating. ",Combining Quality and Coverage,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 7/24
==========================================================================================
0. Combining Quality and Coverage -- 3/9
------------------------------------------------------------------------------------------
Human coverage scores (CS) are computed by combining Matching PUs with coverage estimates as follows: CS = |M atching P U s| • E |M U s| In addition to annotations used to compute human coverage scores, human assessors were asked to rate the linguistic quality of summaries under 7 different criteria, providing ratings from A to E, with A denoting highest and E least quality rating. ",1862691,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"In addition, an overall coverage estimate (E) is provided by the human annotator, the proportion of the corresponding model summary or collective model units (MUs) expressed overall by a given peer summary.",Combining Quality and Coverage,"Figure 1 is a scatter-plot of human coverage scores and corresponding linguistic quality scores for all human-assessed summaries from DUC-2004, where, for the purpose of comparison, each of the 7 linguistic quality ratings are converted to a corresponding percentage quality (A= 100%; B= 75%; C= 50%; D= 25%; E= 0%).",Combining Quality and Coverage,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 8/24
==========================================================================================
0. Combining Quality and Coverage -- 4/9
------------------------------------------------------------------------------------------
Figure 1 is a scatter-plot of human coverage scores and corresponding linguistic quality scores for all human-assessed summaries from DUC-2004, where, for the purpose of comparison, each of the 7 linguistic quality ratings are converted to a corresponding percentage quality (A= 100%; B= 75%; C= 50%; D= 25%; E= 0%).",1862692,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Human coverage scores (CS) are computed by combining Matching PUs with coverage estimates as follows: CS = |M atching P U s| • E |M U s| In addition to annotations used to compute human coverage scores, human assessors were asked to rate the linguistic quality of summaries under 7 different criteria, providing ratings from A to E, with A denoting highest and E least quality rating. ",Combining Quality and Coverage,The location of all points almost exclusively within the upper left corner of the plot in Figure 1 indicates that the linguistic quality of almost all summaries reaches at least as high a level as its corresponding coverage score.,Combining Quality and Coverage,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 9/24
==========================================================================================
0. Combining Quality and Coverage -- 5/9
------------------------------------------------------------------------------------------
The location of all points almost exclusively within the upper left corner of the plot in Figure 1 indicates that the linguistic quality of almost all summaries reaches at least as high a level as its corresponding coverage score.",1862693,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Figure 1 is a scatter-plot of human coverage scores and corresponding linguistic quality scores for all human-assessed summaries from DUC-2004, where, for the purpose of comparison, each of the 7 linguistic quality ratings are converted to a corresponding percentage quality (A= 100%; B= 75%; C= 50%; D= 25%; E= 0%).",Combining Quality and Coverage,"This follows the intuition that a summary is unlikely to obtain high coverage without sufficient linguistic quality, while the same cannot be said for the converse, that a high level of linguistic quality necessarily leads to high coverage.",Combining Quality and Coverage,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 10/24
==========================================================================================
0. Combining Quality and Coverage -- 6/9
------------------------------------------------------------------------------------------
This follows the intuition that a summary is unlikely to obtain high coverage without sufficient linguistic quality, while the same cannot be said for the converse, that a high level of linguistic quality necessarily leads to high coverage.",1862694,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,The location of all points almost exclusively within the upper left corner of the plot in Figure 1 indicates that the linguistic quality of almost all summaries reaches at least as high a level as its corresponding coverage score.,Combining Quality and Coverage,"More importantly, however, linguistic quality scores provide an additional dimension of human assessment, allowing greater discriminatory power between the quality of summaries than was possible with coverage scores alone. ",Combining Quality and Coverage,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 11/24
==========================================================================================
0. Combining Quality and Coverage -- 7/9
------------------------------------------------------------------------------------------
More importantly, however, linguistic quality scores provide an additional dimension of human assessment, allowing greater discriminatory power between the quality of summaries than was possible with coverage scores alone. ",1862695,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"This follows the intuition that a summary is unlikely to obtain high coverage without sufficient linguistic quality, while the same cannot be said for the converse, that a high level of linguistic quality necessarily leads to high coverage.",Combining Quality and Coverage,"Figure 2 includes linguistic quality and coverage score distributions from DUC-2004 human evaluation, where each distribution is skewed in opposing directions, in addition to the distribution of the average of the two scores for summaries. ",Combining Quality and Coverage,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 12/24
==========================================================================================
0. Combining Quality and Coverage -- 8/9
------------------------------------------------------------------------------------------
Figure 2 includes linguistic quality and coverage score distributions from DUC-2004 human evaluation, where each distribution is skewed in opposing directions, in addition to the distribution of the average of the two scores for summaries. ",1862696,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"More importantly, however, linguistic quality scores provide an additional dimension of human assessment, allowing greater discriminatory power between the quality of summaries than was possible with coverage scores alone. ",Combining Quality and Coverage,"For the purpose of metric evaluation, we combine human coverage and linguistic quality scores using the average of the two scores, and use this as a gold standard human score for evaluation of metrics:  Human Assessment Score = CS+M LQ",Combining Quality and Coverage,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 13/24
==========================================================================================
0. Combining Quality and Coverage -- 9/9
------------------------------------------------------------------------------------------
For the purpose of metric evaluation, we combine human coverage and linguistic quality scores using the average of the two scores, and use this as a gold standard human score for evaluation of metrics:  Human Assessment Score = CS+M LQ",1862697,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Figure 2 includes linguistic quality and coverage score distributions from DUC-2004 human evaluation, where each distribution is skewed in opposing directions, in addition to the distribution of the average of the two scores for summaries. ",Combining Quality and Coverage,"ROUGE includes a large number of distinct variants, including eight choices of n-gram counting method (ROUGE-1; 2; 3; 4; S4; SU4; W; L), binary settings such as word-stemming of summaries and an option to remove or retain stop-words.",ROUGE,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 14/24
==========================================================================================
1. ROUGE -- 1/7
------------------------------------------------------------------------------------------
ROUGE includes a large number of distinct variants, including eight choices of n-gram counting method (ROUGE-1; 2; 3; 4; S4; SU4; W; L), binary settings such as word-stemming of summaries and an option to remove or retain stop-words.",1862698,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"For the purpose of metric evaluation, we combine human coverage and linguistic quality scores using the average of the two scores, and use this as a gold standard human score for evaluation of metrics:  Human Assessment Score = CS+M LQ",Combining Quality and Coverage,"Additional configurations include the use of precision, recall or f-score to compute individual summary scores.",ROUGE,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 15/24
==========================================================================================
1. ROUGE -- 2/7
------------------------------------------------------------------------------------------
Additional configurations include the use of precision, recall or f-score to compute individual summary scores.",1862699,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"ROUGE includes a large number of distinct variants, including eight choices of n-gram counting method (ROUGE-1; 2; 3; 4; S4; SU4; W; L), binary settings such as word-stemming of summaries and an option to remove or retain stop-words.",ROUGE,"Finally, options for computation of the overall score for a system is by computation of the mean or median of that system's summary score distribution.",ROUGE,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 16/24
==========================================================================================
1. ROUGE -- 3/7
------------------------------------------------------------------------------------------
Finally, options for computation of the overall score for a system is by computation of the mean or median of that system's summary score distribution.",1862700,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Additional configurations include the use of precision, recall or f-score to compute individual summary scores.",ROUGE,"In total, therefore, when employing ROUGE for the evaluation of summarization systems, there are 192 (8 x 2 x 2 x 3 x 2) possible system-level variants to choose from.",ROUGE,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 17/24
==========================================================================================
1. ROUGE -- 4/7
------------------------------------------------------------------------------------------
In total, therefore, when employing ROUGE for the evaluation of summarization systems, there are 192 (8 x 2 x 2 x 3 x 2) possible system-level variants to choose from.",1862701,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Finally, options for computation of the overall score for a system is by computation of the mean or median of that system's summary score distribution.",ROUGE,"The fact that final overall ROUGE scores for systems are comprised of the mean or median of ROUGE scores of individual summaries, is, again, a divergence from MT evaluation, as ngram counts used to compute BLEU scores are computed at the document as opposed to sentencelevel.",ROUGE,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 18/24
==========================================================================================
1. ROUGE -- 5/7
------------------------------------------------------------------------------------------
The fact that final overall ROUGE scores for systems are comprised of the mean or median of ROUGE scores of individual summaries, is, again, a divergence from MT evaluation, as ngram counts used to compute BLEU scores are computed at the document as opposed to sentencelevel.",1862702,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"In total, therefore, when employing ROUGE for the evaluation of summarization systems, there are 192 (8 x 2 x 2 x 3 x 2) possible system-level variants to choose from.",ROUGE,"However, in this respect, ROUGE has a distinct advantage over BLEU, as the fact that ROUGE comprises the mean or median score of individual summary scores makes possible the application of standard methods of significance testing differences in system-level ROUGE scores, while BLEU is restricted to the application of randomized methods (Koehn, 2004;Graham et al., 2014).",ROUGE,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 19/24
==========================================================================================
1. ROUGE -- 6/7
------------------------------------------------------------------------------------------
However, in this respect, ROUGE has a distinct advantage over BLEU, as the fact that ROUGE comprises the mean or median score of individual summary scores makes possible the application of standard methods of significance testing differences in system-level ROUGE scores, while BLEU is restricted to the application of randomized methods (Koehn, 2004;Graham et al., 2014).",1862703,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"The fact that final overall ROUGE scores for systems are comprised of the mean or median of ROUGE scores of individual summaries, is, again, a divergence from MT evaluation, as ngram counts used to compute BLEU scores are computed at the document as opposed to sentencelevel.",ROUGE,"For this purpose, differences in median ROUGE scores can be tested for statistical significance using, for example, Wilcoxon signed-rank test, while paired t-test can be applied to difference of mean ROUGE scores for systems.",ROUGE,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 20/24
==========================================================================================
1. ROUGE -- 7/7
------------------------------------------------------------------------------------------
For this purpose, differences in median ROUGE scores can be tested for statistical significance using, for example, Wilcoxon signed-rank test, while paired t-test can be applied to difference of mean ROUGE scores for systems.",1862704,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"However, in this respect, ROUGE has a distinct advantage over BLEU, as the fact that ROUGE comprises the mean or median score of individual summary scores makes possible the application of standard methods of significance testing differences in system-level ROUGE scores, while BLEU is restricted to the application of randomized methods (Koehn, 2004;Graham et al., 2014).",ROUGE,"Moses (Koehn et al., 2007) multi-bleu 1 was used to compute BLEU (Papineni et al., 2002) scores for summaries and prepare4rouge 2 applied to summaries before running ROUGE (Lin and Hovy, 2003).",Metric Evaluation by Pearson's r,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 21/24
==========================================================================================
2. Metric Evaluation by Pearson's r -- 1/4
------------------------------------------------------------------------------------------
Moses (Koehn et al., 2007) multi-bleu 1 was used to compute BLEU (Papineni et al., 2002) scores for summaries and prepare4rouge 2 applied to summaries before running ROUGE (Lin and Hovy, 2003).",1862705,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"For this purpose, differences in median ROUGE scores can be tested for statistical significance using, for example, Wilcoxon signed-rank test, while paired t-test can be applied to difference of mean ROUGE scores for systems.",ROUGE,"Table 1 shows the Pearson correlation of each variant of ROUGE with human assessment, in addition to BLEU's correlation with the same human assessment of summaries from DUC-2004.",Metric Evaluation by Pearson's r,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 22/24
==========================================================================================
2. Metric Evaluation by Pearson's r -- 2/4
------------------------------------------------------------------------------------------
Table 1 shows the Pearson correlation of each variant of ROUGE with human assessment, in addition to BLEU's correlation with the same human assessment of summaries from DUC-2004.",1862706,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Moses (Koehn et al., 2007) multi-bleu 1 was used to compute BLEU (Papineni et al., 2002) scores for summaries and prepare4rouge 2 applied to summaries before running ROUGE (Lin and Hovy, 2003).",Metric Evaluation by Pearson's r,"Somewhat surprisingly, BLEU MT evaluation metric achieves strongest correlation with human assessment overall, r = 0.797, with performance of ROUGE variants ranging from r = 0.786, just below that of BLEU, to as low as r = 0.293.",Metric Evaluation by Pearson's r,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 23/24
==========================================================================================
2. Metric Evaluation by Pearson's r -- 3/4
------------------------------------------------------------------------------------------
Somewhat surprisingly, BLEU MT evaluation metric achieves strongest correlation with human assessment overall, r = 0.797, with performance of ROUGE variants ranging from r = 0.786, just below that of BLEU, to as low as r = 0.293.",1862707,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Table 1 shows the Pearson correlation of each variant of ROUGE with human assessment, in addition to BLEU's correlation with the same human assessment of summaries from DUC-2004.",Metric Evaluation by Pearson's r,"For many pairs of metrics, differences in correlation with human judgment are small, however, and prior to concluding superiority in performance of one metric over another, significance tests should be applied.",Metric Evaluation by Pearson's r,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
3. Summarization Metric Evaluation -- 24/24
==========================================================================================
2. Metric Evaluation by Pearson's r -- 4/4
------------------------------------------------------------------------------------------
For many pairs of metrics, differences in correlation with human judgment are small, however, and prior to concluding superiority in performance of one metric over another, significance tests should be applied.",1862708,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Somewhat surprisingly, BLEU MT evaluation metric achieves strongest correlation with human assessment overall, r = 0.797, with performance of ROUGE variants ranging from r = 0.786, just below that of BLEU, to as low as r = 0.293.",Metric Evaluation by Pearson's r,"In MT, recent work has identified the suitability of Williams significance test (Williams, 1959) for evaluation of automatic MT metrics (Graham and Baldwin, 2014;Graham et al., 2015;Graham, 2015), and, for similar reasons, Williams test is suited to significance testing differences in performance of competing summarization metrics which we detail further below.",Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 1/126
==========================================================================================
In MT, recent work has identified the suitability of Williams significance test (Williams, 1959) for evaluation of automatic MT metrics (Graham and Baldwin, 2014;Graham et al., 2015;Graham, 2015), and, for similar reasons, Williams test is suited to significance testing differences in performance of competing summarization metrics which we detail further below.",1862709,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"For many pairs of metrics, differences in correlation with human judgment are small, however, and prior to concluding superiority in performance of one metric over another, significance tests should be applied.",Metric Evaluation by Pearson's r,"Williams test has additionally been used in evaluation of systems that automatically assess spoken and written language quality (Yannakoudakis et al., 2011;Yannakoudakis and Briscoe, 2012;Evanini et al., 2013). ",Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 2/126
==========================================================================================
Williams test has additionally been used in evaluation of systems that automatically assess spoken and written language quality (Yannakoudakis et al., 2011;Yannakoudakis and Briscoe, 2012;Evanini et al., 2013). ",1862710,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"In MT, recent work has identified the suitability of Williams significance test (Williams, 1959) for evaluation of automatic MT metrics (Graham and Baldwin, 2014;Graham et al., 2015;Graham, 2015), and, for similar reasons, Williams test is suited to significance testing differences in performance of competing summarization metrics which we detail further below.",Metric Significance Testing,"Evaluation of a given summarization metric, M new , by Pearson correlation takes the form of quantifying the correlation, r(M new , H), that exists between metric scores for systems and corresponding human assessment scores, and contrasting this correlation with the correlation for some baseline metric, r(M base , H). ",Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 3/126
==========================================================================================
Evaluation of a given summarization metric, M new , by Pearson correlation takes the form of quantifying the correlation, r(M new , H), that exists between metric scores for systems and corresponding human assessment scores, and contrasting this correlation with the correlation for some baseline metric, r(M base , H). ",1862711,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Williams test has additionally been used in evaluation of systems that automatically assess spoken and written language quality (Yannakoudakis et al., 2011;Yannakoudakis and Briscoe, 2012;Evanini et al., 2013). ",Metric Significance Testing,"One approach to testing for significance that may seem reasonable is to apply a significance test 1 https://github.com/moses-smt/mosesdecoder/ commits/master/scripts/generic/multi-bleu.perl 2 http://kavita-ganesan.com/content/ prepare4rouge-script-prepare-rouge-evaluation separately to the correlation of each metric with human assessment, with the hope that the new metric will achieve a significant correlation where the baseline metric does not.",Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 4/126
==========================================================================================
One approach to testing for significance that may seem reasonable is to apply a significance test 1 https://github.com/moses-smt/mosesdecoder/ commits/master/scripts/generic/multi-bleu.perl 2 http://kavita-ganesan.com/content/ prepare4rouge-script-prepare-rouge-evaluation separately to the correlation of each metric with human assessment, with the hope that the new metric will achieve a significant correlation where the baseline metric does not.",1862712,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Evaluation of a given summarization metric, M new , by Pearson correlation takes the form of quantifying the correlation, r(M new , H), that exists between metric scores for systems and corresponding human assessment scores, and contrasting this correlation with the correlation for some baseline metric, r(M base , H). ",Metric Significance Testing,"The reasoning here is flawed however: the fact that one correlation is significantly higher than zero (r(M new , H)) and that of another is not, does not necessarily mean that the difference between the two correlations is significant.",Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 5/126
==========================================================================================
The reasoning here is flawed however: the fact that one correlation is significantly higher than zero (r(M new , H)) and that of another is not, does not necessarily mean that the difference between the two correlations is significant.",1862713,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"One approach to testing for significance that may seem reasonable is to apply a significance test 1 https://github.com/moses-smt/mosesdecoder/ commits/master/scripts/generic/multi-bleu.perl 2 http://kavita-ganesan.com/content/ prepare4rouge-script-prepare-rouge-evaluation separately to the correlation of each metric with human assessment, with the hope that the new metric will achieve a significant correlation where the baseline metric does not.",Metric Significance Testing,"Instead, a specific test should be applied to the difference in correlations.",Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 6/126
==========================================================================================
Instead, a specific test should be applied to the difference in correlations.",1862714,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"The reasoning here is flawed however: the fact that one correlation is significantly higher than zero (r(M new , H)) and that of another is not, does not necessarily mean that the difference between the two correlations is significant.",Metric Significance Testing,"For this same reason, confidence intervals for individual correlations with human assessment are also not useful. ",Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 7/126
==========================================================================================
For this same reason, confidence intervals for individual correlations with human assessment are also not useful. ",1862715,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Instead, a specific test should be applied to the difference in correlations.",Metric Significance Testing,"If samples that data are drawn from are independent, and differences in correlations are computed on independent data sets, the Fisher r to z transformation is applied to test for significant differences in correlations.",Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 8/126
==========================================================================================
If samples that data are drawn from are independent, and differences in correlations are computed on independent data sets, the Fisher r to z transformation is applied to test for significant differences in correlations.",1862716,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"For this same reason, confidence intervals for individual correlations with human assessment are also not useful. ",Metric Significance Testing,"Data used for the evaluation of summarization metrics are not independent, as evaluations comprise three sets of scores for precisely the same set of summaries (corresponding to variables X 1 , X 2 and X 3 below), and subsequently three correlations: r(M base , H), r(M new , H) and r(M new , M base ).",Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 9/126
==========================================================================================
Data used for the evaluation of summarization metrics are not independent, as evaluations comprise three sets of scores for precisely the same set of summaries (corresponding to variables X 1 , X 2 and X 3 below), and subsequently three correlations: r(M base , H), r(M new , H) and r(M new , M base ).",1862717,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"If samples that data are drawn from are independent, and differences in correlations are computed on independent data sets, the Fisher r to z transformation is applied to test for significant differences in correlations.",Metric Significance Testing,"If r(M base , H) and r(M new , H) are both > 0, then the third correlation, between metric scores themselves, r(M base , M new ), must also be > 0.",Metric Significance Testing,
"Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE}
==========================================================================================
4. Metric Significance Testing -- 10/126
==========================================================================================
If r(M base , H) and r(M new , H) are both > 0, then the third correlation, between metric scores themselves, r(M base , M new ), must also be > 0.",1862718,Re-evaluating Automatic Summarization with {BLEU} and 192 Shades of {ROUGE},"0. abstract
1. Introduction
2. Related Work
3. Summarization Metric Evaluation
4. Metric Significance Testing
5. Human Assessment Combinations
6. Conclusions
",2015,"Data used for the evaluation of summarization metrics are not independent, as evaluations comprise three sets of scores for precisely the same set of summaries (corresponding to variables X 1 , X 2 and X 3 below), and subsequently three correlations: r(M base , H), r(M new , H) and r(M new , M base ).",Metric Significance Testing,"The strength of this correlation, directly between scores of pairs of summarization metrics, should be taken into account using a significance test of the difference in correlation between r(M base , H) and r(M new , H). ",Metric Significance Testing,
