id,text,doc_id,paper_title,paper_structure,year,prev_text,prev_section,next_text,next_section,label,Comments
46524,"Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering
==========================================================================================
2. Experiments -- 54/54
==========================================================================================
1. Comparison of Best-Performing Models: -- 7/7
------------------------------------------------------------------------------------------
We also trained a fully-supervised model on the SQuAD training dataset with varying amounts of data and found our unsupervised performance equals the supervised performance trained on about 3,000 labeled examples.",457934,Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering,"0. abstract
1. Introduction
2. Experiments
3. Conclusion
",2020,"The subset corresponding to the SQuAD development dataset has 4,338 samples, and may differ slightly from (Lewis et al., 2019) due to differences in NER preprocessing.",Comparison of Best-Performing Models:,In this paper we introduce a retrieval-based approach to unsupervised extractive question answering.,Conclusion,result,
46525,"Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering
==========================================================================================
3. Conclusion -- 1/4
==========================================================================================
In this paper we introduce a retrieval-based approach to unsupervised extractive question answering.",457935,Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering,"0. abstract
1. Introduction
2. Experiments
3. Conclusion
",2020,"We also trained a fully-supervised model on the SQuAD training dataset with varying amounts of data and found our unsupervised performance equals the supervised performance trained on about 3,000 labeled examples.",Comparison of Best-Performing Models:,"A simple template-based approach achieves state-of-the-art results for unsupervised methods on the SQuAD dataset of 64.04 F1, and 77.55 F1 when the answer is a named entity.",Conclusion,contribution-AIC,
46526,"Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering
==========================================================================================
3. Conclusion -- 2/4
==========================================================================================
A simple template-based approach achieves state-of-the-art results for unsupervised methods on the SQuAD dataset of 64.04 F1, and 77.55 F1 when the answer is a named entity.",457936,Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering,"0. abstract
1. Introduction
2. Experiments
3. Conclusion
",2020,In this paper we introduce a retrieval-based approach to unsupervised extractive question answering.,Conclusion,We analyze the effect of several components in our template-based approaches through ablation studies.,Conclusion,result,
46527,"Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering
==========================================================================================
3. Conclusion -- 3/4
==========================================================================================
We analyze the effect of several components in our template-based approaches through ablation studies.",457937,Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering,"0. abstract
1. Introduction
2. Experiments
3. Conclusion
",2020,"A simple template-based approach achieves state-of-the-art results for unsupervised methods on the SQuAD dataset of 64.04 F1, and 77.55 F1 when the answer is a named entity.",Conclusion,"We aim to experiment with other datasets and other domains, incorporate our synthetic data in a semi-supervised setting and test the feasibility of our framework in a multi-lingual setting.",Conclusion,contribution-AIC,
46528,"Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering
==========================================================================================
3. Conclusion -- 4/4
==========================================================================================
We aim to experiment with other datasets and other domains, incorporate our synthetic data in a semi-supervised setting and test the feasibility of our framework in a multi-lingual setting.",457938,Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering,"0. abstract
1. Introduction
2. Experiments
3. Conclusion
",2020,We analyze the effect of several components in our template-based approaches through ablation studies.,Conclusion,,,directions,
46529,"==========================================================================================
Annotator feedback
==========================================================================================

You just finished annotating the article entitled <<Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering>>. Please answer following questions: 

1. Do you think that this article was difficult to understand, in a way that may have affected the quality of your annotations, because of its technicity / because it handles subjects you are unfamiliar with ?

Please add any label of your choice if your answer is yes.",457938,Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering,"0. abstract
1. Introduction
2. Experiments
3. Conclusion
",2020,,,,,,
46530,"==========================================================================================
Annotator feedback
==========================================================================================

You just finished annotating the article entitled <<Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering>>. Please answer following questions: 

2. Do you think that this article was difficult to understand, in a way that may have affected the quality of your annotations, because of its writing style / structure / parsing errors ?

Please add any label of your choice if your answer is yes.",457938,Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering,"0. abstract
1. Introduction
2. Experiments
3. Conclusion
",2020,,,,,,
46531,"==========================================================================================
Annotator feedback
==========================================================================================

You just finished annotating the article entitled <<Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering>>. Please answer following questions: 

3. Did you know / read the article before this annotation task, or do you think you have identified its authors ?

Please add any label of your choice if your answer is yes.",457938,Template-Based Question Generation from Retrieved Sentences for Improved Unsupervised Question Answering,"0. abstract
1. Introduction
2. Experiments
3. Conclusion
",2020,,,,,,
46532,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
0. abstract -- 1/6
==========================================================================================
This paper describes an empirical study on the optimal granularity of the phrase structure rules and the optimal strategy for interleaving CFG parsing with unification in order to implement an eltlcient unification-based parsing system.",706105,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,,,"We claim that using ""medium-grained"" CFG phrase structure rules, which balance tile computational cost of CI?G parsing and unification, are a cost-effective solution for making unification-based grammar both efficicnt and easy to maintain.",abstract,contribution-AIC,
46533,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
0. abstract -- 2/6
==========================================================================================
We claim that using ""medium-grained"" CFG phrase structure rules, which balance tile computational cost of CI?G parsing and unification, are a cost-effective solution for making unification-based grammar both efficicnt and easy to maintain.",706106,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,This paper describes an empirical study on the optimal granularity of the phrase structure rules and the optimal strategy for interleaving CFG parsing with unification in order to implement an eltlcient unification-based parsing system.,abstract,"We also claim that ""late unification"", which delays unification until a complete CI""G parse is found, saves unnecessary copies of DAGs for irrelevant subparses and improves performance significantly.",abstract,result,
46534,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
0. abstract -- 3/6
==========================================================================================
We also claim that ""late unification"", which delays unification until a complete CI""G parse is found, saves unnecessary copies of DAGs for irrelevant subparses and improves performance significantly.",706107,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"We claim that using ""medium-grained"" CFG phrase structure rules, which balance tile computational cost of CI?G parsing and unification, are a cost-effective solution for making unification-based grammar both efficicnt and easy to maintain.",abstract,The effectiveness of these methods was proved in an extensive experiment.,abstract,result,
46535,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
0. abstract -- 4/6
==========================================================================================
The effectiveness of these methods was proved in an extensive experiment.",706108,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"We also claim that ""late unification"", which delays unification until a complete CI""G parse is found, saves unnecessary copies of DAGs for irrelevant subparses and improves performance significantly.",abstract,"The results show that, on average, the proposed system parses 3.5 times faster than our previous one.",abstract,result,
46536,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
0. abstract -- 5/6
==========================================================================================
The results show that, on average, the proposed system parses 3.5 times faster than our previous one.",706109,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,The effectiveness of these methods was proved in an extensive experiment.,abstract,"The grammar and the parser described in this paper are fully implemented and ased as the .lapmmse analysis module in SL-TRANS, the speech-to-speech translation system of ATR.",abstract,result,
46537,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
0. abstract -- 6/6
==========================================================================================
The grammar and the parser described in this paper are fully implemented and ased as the .lapmmse analysis module in SL-TRANS, the speech-to-speech translation system of ATR.",706110,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"The results show that, on average, the proposed system parses 3.5 times faster than our previous one.",abstract,Uuifieation-based framework bins been an area of active research in natural language processing.,Introduction,contribution-AIC#error,what does this sentence mean ???
46538,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
1. Introduction -- 1/5
==========================================================================================
Uuifieation-based framework bins been an area of active research in natural language processing.",706111,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"The grammar and the parser described in this paper are fully implemented and ased as the .lapmmse analysis module in SL-TRANS, the speech-to-speech translation system of ATR.",abstract,"Unification, wbich is the primary operation of ibis frame.work, provides a kind of constraint-checking mechanism for nlerging varioas information sources, sllcb as syntax, semantics, and pragmatics.",Introduction,context-AIC,
46539,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
1. Introduction -- 2/5
==========================================================================================
Unification, wbich is the primary operation of ibis frame.work, provides a kind of constraint-checking mechanism for nlerging varioas information sources, sllcb as syntax, semantics, and pragmatics.",706112,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,Uuifieation-based framework bins been an area of active research in natural language processing.,Introduction,"The computational inefficiency of unification, however, precludes tile development of large practical NLP systems, although the framework has many attractiw~ theoretical properties. ",Introduction,context-AIC,
46540,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
1. Introduction -- 3/5
==========================================================================================
The computational inefficiency of unification, however, precludes tile development of large practical NLP systems, although the framework has many attractiw~ theoretical properties. ",706113,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"Unification, wbich is the primary operation of ibis frame.work, provides a kind of constraint-checking mechanism for nlerging varioas information sources, sllcb as syntax, semantics, and pragmatics.",Introduction,The efforts made to improve tile efficiency of a uriitication-ba.sed parsing system can be classified into four categories. ,Introduction,context-AIC,
46541,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
1. Introduction -- 4/5
==========================================================================================
The efforts made to improve tile efficiency of a uriitication-ba.sed parsing system can be classified into four categories. ",706114,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"The computational inefficiency of unification, however, precludes tile development of large practical NLP systems, although the framework has many attractiw~ theoretical properties. ",Introduction,• CFG parsing algorithm • Graph unification algorithm,Introduction,context-AIC,
46542,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
1. Introduction -- 5/5
==========================================================================================
• CFG parsing algorithm • Graph unification algorithm",706115,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,The efforts made to improve tile efficiency of a uriitication-ba.sed parsing system can be classified into four categories. ,Introduction,"There bave been well-known efficient CFG parsing algorithms such as CKY [Aho mid UllHnm,77], Ear~ ley [Earley,70], CtIAffl' (Kay,80], eatd I,R [Aho and Ullmaa L 77]",• Granunar representation and organizati(m • Interaction between CFG parsing and unilication,context-AIC#error,
46543,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 1/28
==========================================================================================
The order constraints between auxiliaries are specified in the annotution of rule (1) and each lexi cal entry by the combination of tile syntactic features, such as the synlheadlsubcat for preceding constituents, tile synlheadlcoh for following constituents, and the syn[headlroodl for the position of the con stituent~ in the verb phrase hierarchy.",706116,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"in the coarse-grained grammar, we provide a single phrase structure rule for the phcnomena.",Example: Medium-Grained Rules,"For example, the causative auxiliary verb sern has the following, feature bundles in its syn{headlmodl feature. ",v~(v AUXV) O),,
46544,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 2/28
==========================================================================================
For example, the causative auxiliary verb sern has the following, feature bundles in its syn{headlmodl feature. ",706117,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"The order constraints between auxiliaries are specified in the annotution of rule (1) and each lexi cal entry by the combination of tile syntactic features, such as the synlheadlsubcat for preceding constituents, tile synlheadlcoh for following constituents, and the syn[headlroodl for the position of the con stituent~ in the verb phrase hierarchy.",v~(v AUXV) O),[[CAUS +] [DEhC,v~(v AUXV) O),,
46545,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 3/28
==========================================================================================
[[CAUS +] [DEhC",706118,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"For example, the causative auxiliary verb sern has the following, feature bundles in its syn{headlmodl feature. ",v~(v AUXV) O),"[SFP-3 -]] In converting the rule, first we have claasitied the verbal phrasal categories according to the hierar.",v~(v AUXV) O),,
46546,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 4/28
==========================================================================================
[SFP-3 -]] In converting the rule, first we have claasitied the verbal phrasal categories according to the hierar.",706119,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,[[CAUS +] [DEhC,v~(v AUXV) O),"ehy, e.g. V-kernel, V-aspect, V-moodl, V-negt, V-mood2~ and V-tease, then we have subcategorized the auxiliari~ as shown in  Unification is an expensive operation, so the point of evaluating feature descriptions during CFG parsing has serious affects on the overall performance.",v~(v AUXV) O),,
46547,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 5/28
==========================================================================================
ehy, e.g. V-kernel, V-aspect, V-moodl, V-negt, V-mood2~ and V-tease, then we have subcategorized the auxiliari~ as shown in  Unification is an expensive operation, so the point of evaluating feature descriptions during CFG parsing has serious affects on the overall performance.",706120,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"[SFP-3 -]] In converting the rule, first we have claasitied the verbal phrasal categories according to the hierar.",v~(v AUXV) O),"We have implemented two strategies for feature description evaluation: Early Unification (Step-by-step Strategy) Featnre descriptions are evaluated step-by-step, at each rule invocation in the CFG parsing. ",v~(v AUXV) O),,
46548,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 6/28
==========================================================================================
We have implemented two strategies for feature description evaluation: Early Unification (Step-by-step Strategy) Featnre descriptions are evaluated step-by-step, at each rule invocation in the CFG parsing. ",706121,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"ehy, e.g. V-kernel, V-aspect, V-moodl, V-negt, V-mood2~ and V-tease, then we have subcategorized the auxiliari~ as shown in  Unification is an expensive operation, so the point of evaluating feature descriptions during CFG parsing has serious affects on the overall performance.",v~(v AUXV) O),Late Unification (Pipeline Strategy),v~(v AUXV) O),,
46549,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 7/28
==========================================================================================
Late Unification (Pipeline Strategy)",706122,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"We have implemented two strategies for feature description evaluation: Early Unification (Step-by-step Strategy) Featnre descriptions are evaluated step-by-step, at each rule invocation in the CFG parsing. ",v~(v AUXV) O),Feature descriptions are evaluated when a complete CFG parse is found.,v~(v AUXV) O),,
46550,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 8/28
==========================================================================================
Feature descriptions are evaluated when a complete CFG parse is found.",706123,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,Late Unification (Pipeline Strategy),v~(v AUXV) O),"The ""well-formedness"" of a parse derived from atomic CFG rules is verified by evaluating associated feature descriptions. ",v~(v AUXV) O),,
46551,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 9/28
==========================================================================================
The ""well-formedness"" of a parse derived from atomic CFG rules is verified by evaluating associated feature descriptions. ",706124,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,Feature descriptions are evaluated when a complete CFG parse is found.,v~(v AUXV) O),The granularity of the phrase structnre rules is closely related to the proper selection of the evaluation strategy.,v~(v AUXV) O),,
46552,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 10/28
==========================================================================================
The granularity of the phrase structnre rules is closely related to the proper selection of the evaluation strategy.",706125,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"The ""well-formedness"" of a parse derived from atomic CFG rules is verified by evaluating associated feature descriptions. ",v~(v AUXV) O),"Since the atomic phrase structure rules ill the coarse-grained grammar are not so strong as to constrain syntactic structures, we have to employ the early unification to avoid a nnmber of irrelevant subparses which should have been eliminated by the evaluation of annotations.",v~(v AUXV) O),,
46553,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 11/28
==========================================================================================
Since the atomic phrase structure rules ill the coarse-grained grammar are not so strong as to constrain syntactic structures, we have to employ the early unification to avoid a nnmber of irrelevant subparses which should have been eliminated by the evaluation of annotations.",706126,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,The granularity of the phrase structnre rules is closely related to the proper selection of the evaluation strategy.,v~(v AUXV) O),"IIowever, since the atomic rules in the medium-grained grammar have detailed morpho-syntax specifications, they should be able to avoid irrelevant copies by using the late unification.",v~(v AUXV) O),,
46554,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 12/28
==========================================================================================
IIowever, since the atomic rules in the medium-grained grammar have detailed morpho-syntax specifications, they should be able to avoid irrelevant copies by using the late unification.",706127,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"Since the atomic phrase structure rules ill the coarse-grained grammar are not so strong as to constrain syntactic structures, we have to employ the early unification to avoid a nnmber of irrelevant subparses which should have been eliminated by the evaluation of annotations.",v~(v AUXV) O),We have implemented the various evaluation strategies by doing additional housekeeping in the underlying parser.,Implementing the Evaluation Strategies,,
46555,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 13/28
==========================================================================================
0. Implementing the Evaluation Strategies -- 1/16
------------------------------------------------------------------------------------------
We have implemented the various evaluation strategies by doing additional housekeeping in the underlying parser.",706128,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"IIowever, since the atomic rules in the medium-grained grammar have detailed morpho-syntax specifications, they should be able to avoid irrelevant copies by using the late unification.",v~(v AUXV) O),"The parser used here is called the Typed  Tile active chart parser and the unification algorithm are implemented in C on Sun4, which is a 10-MIPS work station.",Implementing the Evaluation Strategies,,
46556,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 14/28
==========================================================================================
0. Implementing the Evaluation Strategies -- 2/16
------------------------------------------------------------------------------------------
The parser used here is called the Typed  Tile active chart parser and the unification algorithm are implemented in C on Sun4, which is a 10-MIPS work station.",706129,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,We have implemented the various evaluation strategies by doing additional housekeeping in the underlying parser.,Implementing the Evaluation Strategies,"The unification algorithm is based oil nondestructive graph unification [Wroblewski,87], which we extend to treat negation, loop, type symbol subsumption relationships, and disjunctiou.",Implementing the Evaluation Strategies,,
46557,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 15/28
==========================================================================================
0. Implementing the Evaluation Strategies -- 3/16
------------------------------------------------------------------------------------------
The unification algorithm is based oil nondestructive graph unification [Wroblewski,87], which we extend to treat negation, loop, type symbol subsumption relationships, and disjunctiou.",706130,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"The parser used here is called the Typed  Tile active chart parser and the unification algorithm are implemented in C on Sun4, which is a 10-MIPS work station.",Implementing the Evaluation Strategies,"Successive approximation [Kasper,87] is used for disjunctive feature structure unification. ",Implementing the Evaluation Strategies,,
46558,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 16/28
==========================================================================================
0. Implementing the Evaluation Strategies -- 4/16
------------------------------------------------------------------------------------------
Successive approximation [Kasper,87] is used for disjunctive feature structure unification. ",706131,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"The unification algorithm is based oil nondestructive graph unification [Wroblewski,87], which we extend to treat negation, loop, type symbol subsumption relationships, and disjunctiou.",Implementing the Evaluation Strategies,The Active chart parsing algorithm basically consists of chart initialization and iterative rule invocation.,Implementing the Evaluation Strategies,,
46559,"An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System
==========================================================================================
4. v~(v AUXV) O) -- 17/28
==========================================================================================
0. Implementing the Evaluation Strategies -- 5/16
------------------------------------------------------------------------------------------
The Active chart parsing algorithm basically consists of chart initialization and iterative rule invocation.",706132,An Empirical Study on Rule Granularity and Unification Interleaving Toward an Efficient Unification-Based Parsing System,"0. abstract
1. Introduction
2. • Granunar representation and organizati(m • Interaction between CFG parsing and unilication
3. The HPSG-Based Japanese Grammars
4. v~(v AUXV) O)
5. 5
6. Discussion
7. Conclusion
",1992,"Successive approximation [Kasper,87] is used for disjunctive feature structure unification. ",Implementing the Evaluation Strategies,The basic part of the iterative rule invocation is shown in Figure 2.,Implementing the Evaluation Strategies,,
